1294	Toni Tornado	21	12526	73378	177	1681
1291	Mo Solid Gold	11	2185	16370	13	61
1292	Bobby Byrd	45	138078	531054	783	7476
1295	Parliament	58	365928	3754016	3003	26575
1282	Vicki Anderson	31	21471	105949	154	1549
1293	Wilson Pickett	63	513723	3259294	2490	22404
1285	Kool & The Gang	69	914680	6911303	0	0
1281	Sharon Jones & The Dap-Kings	62	191064	2331397	0	0
1297	Maceo Parker	47	134738	1240400	1538	15611
1298	Rufus Thomas	45	168278	834588	1806	15897
1290	Lee Fields	44	53009	428379	965	10639
1280	The Meters	62	303241	3456887	2803	27022
1283	Zion Tribe	0	4	27	0	0
1286	The J.B.'s	56	127055	724596	1188	9073
1289	The J.B. Horns	0	510	8737	23	287
1279	Swamp Dogg	36	14779	120788	478	3012
1299	Baby Huey	17	45451	348152	644	5471
1162	Wild Beasts	56	366117	10662097	2076	23318
1269	Jai Paul	59	204187	2332093	2427	25847
49	Jamie xx	82	280149	4953872	23468	170312
1027	CHVRCHES	76	494909	17544606	16763	155187
1238	Mark Geary	30	28879	181431	28	269
1237	The Wynn Brothers Band	2	82	1352	0	0
1233	Hozier	91	524517	10092043	3566	12848
1232	The Book of Daniel	0	811	39024	5	18
1234	Wayne Berry	0	922	10887	440	17366
1235	Poitin	22	1630	10052	7	65
1236	Them	48	204711	1392957	719	6950
2422	The Tough Alliance	46	193842	3388439	283	7307
1249	Sky Ferreira	63	527079	10520010	1768	15583
2666	Sharon Van Etten	67	319050	6832690	5380	44426
253	Grimes	73	618564	27746324	6312	57284
1331	Fergie	77	1687017	19003484	7129	106596
1394	Pogo	58	233999	5235937	1513	15174
1333	Hugo	57	93853	811592	473	5725
1334	Keke Palmer	50	53183	393945	55	439
1335	Michelle Williams	54	284287	1783958	536	5080
1336	Mariah Carey	82	2202864	54940979	6156	82075
1337	LeToya	51	352050	2082951	241	4168
1338	Inaya Day	35	41380	167934	620	5664
1339	Jamelia	55	388994	2525633	767	6325
1340	Blue Ivy Carter	0	7	7	2043	15059
1341	Brandy	70	799629	9151033	4460	50929
1342	BLONDs	1	14769	75581	38	275
1343	Ailee (에일리)	0	1340	28399	141	955
1344	Estelle	68	643035	5997113	4275	70897
1150	Eddie Kendricks	47	132591	587719	1520	14264
1346	Jay Sean	68	0	0	1682	35879
186	Britney Spears	86	3028839	177409109	12315	146239
1347	Blake Lewis	42	88189	1577440	127	1540
1348	Timbaland	79	1817682	30836883	42490	616536
1245	FKA twigs	0	277429	7790982	4717	23741
1350	Allen Stone	64	58486	561424	3694	50014
1395	Mount Kimbie	62	368543	9018325	4187	59451
1352	Simon Curtis	48	242488	2482788	24	202
2359	Off and Gone	0	2309	8941	38	227
1354	Esmée Denters	45	151560	1364347	182	2543
2360	Rick Smith	25	4936	83673	127	1105
2361	Lucky People Center	13	2090	31690	71	309
1357	Usher	92	2467320	35985956	13955	182219
1358	JC Chasez	40	85367	930281	1497	17751
1359	Chris Glover	0	0	0	264	6533
1325	Ciara	80	1559583	19275805	3005	39652
1360	Unbuttoned	32	950	8472	10	64
1361	Tickle Torture	24	1373	8377	46	341
2362	Groove Armada	66	1320492	22607671	9254	90357
1363	Martin	80	20243	136744	120	896
1364	Maroon 5	97	3182226	99711519	10535	113149
1365	*NSYNC	74	793006	10915255	1880	15983
2363	Darren Emerson	21	11386	61759	1001	7518
1367	Craig David	68	730632	9105115	1851	18505
2364	Karl Hyde	20	8217	85142	1826	9210
2365	Josh Wink	35	50451	248360	4636	42315
2366	Dirty Vegas	55	327555	2495161	1735	21814
644	Pendulum	71	1270652	65770570	8028	111635
2367	Shambok	1	214	1676	15	24
2368	DJ Bootsie	25	14898	148616	53	613
2369	GusGus	56	438932	6483121	3305	25775
1951	The Shamen	43	163106	1135439	2009	15049
62	Moby	76	2520501	85972871	24062	244738
2673	Sinéad O'Connor	67	936206	10339436	5495	50712
2370	Johnny Conquest	0	1830	10667	16	182
2371	Leftfield	58	676497	6766041	5433	42037
2372	Echaskech	23	11915	89156	262	1713
2373	Renegade Soundwave	27	35173	253228	958	8460
2374	Sunscreem	34	38859	230115	846	6168
2375	Bentley Rhythm Ace	36	97915	598381	549	4770
2376	Afrika Bambaataa	47	149440	871750	3459	45828
2377	Spooky	31	53693	342230	2606	22760
2378	Bedrock	32	147234	608837	2174	17467
2003	Orbital	55	750454	12961284	6287	62812
2379	Lucky Monkeys	0	591	2972	38	292
2380	Opik	0	1324	5246	21	154
2381	FFWD	6	13208	85667	95	922
1132	The Marquees	3	4436	9411	73	395
1191	Jamie Woon	63	275427	5963638	4996	43106
1387	Gang Colours	44	62021	472344	457	4641
1388	Låpsley	66	92043	516459	329	1080
1389	Airhead	40	71070	440514	3114	27034
1391	Mala	40	113724	1092775	4041	65353
650	SBTRKT	73	507328	14649722	7888	90963
420	Chet Faker	80	339130	7628044	4541	27987
1393	Sampha	64	66363	615660	12215	102297
1396	Eppard	0	166	1841	5	114
1397	Oliver Tank	47	59446	517965	154	1400
1400	James Vincent McMorrow	74	534869	8714015	989	9077
1401	Daniel Johns	60	15905	100254	626	2485
1993	The Future Sound of London	47	526562	9901006	12637	121099
2674	Johnny Warman	14	1231	10519	30	340
1404	Mulatu Astatqé	0	33237	410403	3407	32491
1405	Imperial Tiger Orchestra	18	3601	31707	98	1148
1406	Debo Band	17	10457	46601	113	1246
1407	Walias Band	0	95	1512	6	51
1408	Mahmoud Ahmed	34	56863	448572	712	8282
1409	Hailu Mergia	31	3809	35985	260	1531
2675	Mdungu	10	1230	8834	15	108
2676	Matt Pond	37	14160	137457	582	9147
2677	Blue October	65	549097	14164302	660	9046
2678	Happy Rhodes	23	16881	268322	49	332
2680	Elbow	65	936874	23675204	4834	65518
1128	Barry White	70	751690	7996775	3319	26527
1146	Arthur Adams	21	6323	30620	414	3878
1147	Lewis Taylor	31	32161	286277	255	3046
1149	The Isley Brothers	71	818831	6198250	5161	50086
1133	Smokey Robinson	57	246038	1275864	4207	44559
1148	The Miracles	56	255613	1143138	3854	42592
1135	D'Angelo	74	536937	7665057	13902	115067
1138	Leon Ware	43	55597	324224	1040	7565
1151	Bo Saris	56	39408	205266	799	4956
1141	Al Green	72	1159404	14978807	4660	47171
1139	Blowfly	30	18589	123887	236	2246
1131	The Souldiers	9	1249	6131	9	85
1144	Billy Paul	58	193047	938755	1324	12752
1140	Zach Williams	23	3858	41288	7	95
1152	Billy Stewart	46	48024	234415	529	4194
1136	David Ruffin	50	134057	679351	719	6526
1130	Mike James Kirkland	25	4305	23731	97	1177
1134	Raphael Saadiq	64	362108	4742485	10657	126385
1129	Donny Hathaway	59	348055	2506320	2446	21374
1142	Jimmy Ruffin	55	227382	964832	1567	16549
1398	Ifan Dafydd	31	14526	100714	505	5490
178	The Chemical Brothers	76	2134436	53150979	20768	198828
2038	Empirion	17	9172	54100	343	2151
1390	Scuba	48	209851	2720429	7797	105078
1392	SOHN	67	222053	3533040	18600	57433
1195	Submotion Orchestra	55	94732	1696213	2477	27645
1399	Darkstar	43	167030	1892886	4909	51872
1386	Emika	59	138931	2774025	2835	30153
43	Nicolas Jaar	64	304618	7904211	10352	95974
1410	Gétatchèw Mèkurya	22	19541	130572	350	3104
1411	Oh No	54	160996	2710791	10771	111131
1412	Telahun Gessesse	0	31	381	1	7
1413	Arat Kilo	0	859	8627	11	76
1414	Sons of Kemet	24	3073	28015	25	156
1415	The Heliocentrics	32	37086	594366	1311	15012
1416	Bezunesh Bekele	11	318	3978	5	17
1417	Woima Collective	13	2606	31650	56	406
1467	Taylor McFerrin	55	46922	558203	960	5684
1063	Bibio	62	393923	11058895	9553	96900
1190	How to Dress Well	60	301062	6966943	7282	74026
1434	Adele	85	2486501	99942241	7655	150346
1435	KT Tunstall	64	1255379	23419037	2024	26111
1436	Leona Lewis	74	1530503	25221255	1891	28582
1437	ZZ Ward	62	59611	788005	476	3260
1438	Duffy	68	1314100	20165435	1416	29281
1439	Joss Stone	69	1000150	16528079	2668	35363
1440	Corinne Bailey Rae	70	1061395	14478861	2155	30596
1441	Marina Kaye	64	5467	66546	133	271
1442	Janet Devlin	48	16087	250918	53	291
1443	Clairy Browne & The Bangin' Rackettes	40	12365	154462	0	0
1328	Jessie J	89	1214559	23635489	7215	64575
1444	Alan Pownall	17	15787	123036	43	614
1445	Big History	18	4032	21810	15	114
1447	Nerina Pallot	50	271691	2933797	553	5465
1448	Dionne Bromfield	44	70702	893144	31	654
1449	Amel Larrieux	55	211892	1882184	611	7994
1450	MoZella	43	67681	752348	206	2403
1451	Serena Ryder	53	71252	774952	521	4968
1452	Patti LaBelle	57	213065	1157979	1562	13052
1453	Chrisette Michele	68	281490	2510276	2284	47868
1454	Kimbra	74	264820	5611480	8224	70215
672	Florence + The Machine	88	9146	114528	0	0
1456	Kate Nash	63	1182573	31702284	1127	17792
1457	Gabriella Cilmi	51	472055	4818681	574	7246
1458	Neon Phoenix	0	3	4	5	28
1459	Goro Wins	0	65	1235	4	28
1460	J*Davey	0	65955	652896	1046	18529
1461	Mandré	19	3115	31143	145	1749
759	Vondelpark	48	75470	899489	667	9280
1462	Inc.	59	53121	717608	2719	14850
1463	Austin Peralta	28	14103	139560	1244	15246
1466	Lonnie Liston Smith	47	101287	548514	1943	18634
1199	JMSN	0	55206	1154880	5070	44771
2382	Soap and Foam	0	306	4107	9	239
1468	Jonti	32	27805	246116	1254	10142
1469	Tortoise	48	371213	8895644	2393	31091
1470	The Clifford Gilberto Rhythm Combination	23	53152	343875	502	5160
1471	George Duke	55	177450	1324901	2323	21034
1402	Frank Ocean	82	875823	33671754	21025	283798
1472	Shy Girls	67	38739	282521	1985	8327
185	Scissor Sisters	67	1170918	25565417	2355	31271
1473	Kilo Kish	63	39289	402652	3829	16885
1474	Miguel	88	539973	7094976	12435	82979
1465	Mayer Hawthorne	67	338364	7575391	3131	43022
1475	OFWGKTA	62	174174	6827796	560	11051
1476	Gallant	65	34037	138164	155	621
1477	Pheo	27	2962	17487	71	879
1478	Tigerilla	10	86	624	1	18
1479	Twin City	0	207	3027	5	30
1207	Erykah Badu	74	932026	20471150	18809	206759
2383	Terranova	45	248228	1903155	1860	13008
1481	Jhené Aiko	83	138855	2772171	12332	88071
2051	Fluke	47	419673	4072720	2385	19968
1482	The-Dream	76	655523	5659791	17492	304924
1483	Joel Compass	47	25449	97357	226	1291
1403	Corbin	5	2265	16251	637	2830
1484	Azekel	53	15727	49109	23	167
1485	Georgia	38	9922	51732	698	2470
1486	MellowHype	56	185035	3322604	743	14799
1464	Zaturn Valley	0	332	7087	21	177
1487	The World Famous Tony Williams	28	7239	31541	4	107
1488	Mark Ronson	90	921440	13214897	17956	128349
1489	Rox	37	44493	495990	196	2239
1490	Nikka Costa	47	179181	1433688	452	5002
900	Sepalot	35	16115	125363	251	3311
1491	MNDR	61	111196	930640	2543	22144
1492	Lily Allen	78	2026749	62991865	5966	76241
1493	The Nextmen	41	52249	538651	633	7568
2384	Public Image Ltd.	50	346781	4685934	2324	24405
1455	Amy Winehouse	85	2303529	84316220	4854	62534
1446	Daniel Merriweather	56	243810	2623070	1268	17789
1496	New Academics	0	639	7094	0	21
2385	Nick Rapaccioli	0	356	1288	259	2212
2386	Dreadzone	41	107423	1095456	956	10585
2039	FC Kahuna	46	120839	757474	1210	11646
453	Ali Farka Touré	54	161227	2240601	3802	28803
2387	Alessandra Leão	24	3026	46192	46	259
1991	The Orb	52	425860	6210124	9048	82788
1353	Michael Jackson	88	3242132	113443520	17516	199834
1274	The Child of Lov	46	29135	235350	131	965
1428	Quincy Jones	68	420598	3114102	11187	113598
1349	Ari Gold	11	3668	51894	74	885
1419	Rockwell	49	220861	886249	2841	33703
1430	Rebbie Jackson	29	14178	64979	82	769
558	Robin Thicke	88	1025969	12918481	5678	95945
1426	Orianthi	48	103891	1788189	433	6013
1421	Private	38	28160	332071	18	273
1427	Greg Phillinganes	22	3077	15409	96	556
676	Tyler, the Creator	79	494397	21244548	0	0
1424	TalkFine	14	1406	10987	4	40
1423	The Jackson 5	29	1296784	12432054	7826	79129
1433	Chris Mosdell	0	229	2763	7	28
1362	Lloyd	69	797838	5453868	3169	67178
1418	USA for Africa	0	48669	237882	93	708
1422	The Jetzons	18	798	5450	11	31
1214	Janelle Monáe	78	478151	15512199	8972	99430
1431	Xenomorph	6	12845	189044	159	895
1420	Breakbot	64	271473	4216428	3632	55730
1143	Stevie Wonder	82	1882906	32524548	19475	182729
1425	Bad Rabbits	48	24182	462776	300	2593
1432	Tuxedo	60	31627	261728	458	1590
1429	Sam Mickens	1	435	5920	12	136
1288	Prince	68	1518057	31217366	21606	187792
649	James Blake	73	776971	30539368	13812	211495
1495	Gotye	74	1209488	26722851	4531	62628
1497	Samantha Ronson	32	21187	190585	53	410
1498	Mark Ronson & The Business Intl	0	227381	3513882	0	0
1366	Sam Smith	94	569049	13666244	10821	64081
1499	SoMo	72	37423	446823	105	745
1500	Greyson Chance	56	90359	1015801	78	1330
1501	Ed Sheeran	98	1126447	46352797	10455	75103
448	Nelly	80	1758327	16045352	7500	102631
1503	N*E*R*D	0	1242482	18345129	2550	42227
915	RDGLDGRN	50	18309	139244	54	522
1505	Clipse	60	585635	7090195	3580	61508
1506	Spymob	19	15193	87441	432	6271
1332	Janet Jackson	75	1168402	17815221	4805	48175
1355	Charlie Wilson	71	146897	911486	10564	121394
1507	Kelis	73	1192230	13246486	10784	128976
1019	Lupe Fiasco	78	1904914	37015006	18101	271764
1508	Mystikal	69	235984	1180554	4595	40337
1509	Hiatus Kaiyote	65	51309	912788	1676	6373
1510	Chris Brown	99	2433059	41691309	25544	318607
1511	CRS	3	7071	58667	19	257
1512	SK8BRD	13	0	0	2	104
1356	The Neptunes	30	58735	390058	21506	399869
1513	Philly's Most Wanted	31	10099	47723	12	148
23	Drake	100	2808470	74937690	43318	550651
1368	Chantal Kreviazuk	50	259608	2327913	1736	30843
2	Lil Wayne	95	971300	33867210	48308	728855
956	ari solus	0	273	14389	181	539
13	Jay Z	93	640160	10749014	46224	762221
1369	Black Atlass	52	23445	264174	1709	6028
1370	Kid Ink	92	364363	4600583	3669	18323
1371	Kid Cudi	84	2292601	61452087	18543	400934
1372	Jams Dean	0	451	4244	4	67
1373	BOY/FRIEND	21	737	7222	7	10
1374	Kanye West	97	4023689	166542042	86025	1373174
1375	Paypa	10	1815	11393	14	172
3	Dee-1	45	3003	46013	104	1853
1376	Rockie Fresh	41	26208	412640	494	3390
1377	Big Sean	92	1210319	12213650	25506	265995
1378	PARTYNEXTDOOR	80	64983	2152918	7452	31133
21	Young Money	72	1075173	5576729	1202	27693
1379	A-1	33	9194	204366	99	1036
1380	Wale	85	1266814	13349649	8192	128864
1381	Achromatik	18	278	2088	1313	20536
1382	Childish Gambino	85	503920	26366321	11700	108508
1384	Charles Hamilton	64	289761	2118851	256	4482
1385	Skizzy Mars	64	23802	259993	147	919
1515	Dubb Union	16	940	21685	188	3055
1530	Eazy-E	67	572158	4349024	1781	22647
1531	The Choir	50	0	0	400	4017
1532	Seventy Sevens	0	159	5186	7	57
1048	Sixpence None the Richer	67	826760	7888039	1006	9590
1533	Mark Heard	24	6100	85218	26	126
1534	Hammock	64	391254	12080448	1749	17364
1535	Leigh Nash	40	101024	891744	4501	32716
1536	Lost Dogs	24	7563	162153	50	346
1537	Daniel Amos	29	5368	192398	155	1993
225	Self	46	82080	1040029	5315	20489
1538	Safety Scissors	18	18264	112830	525	6070
1539	Ted Leo and The Pharmacists	44	396778	9365809	724	13087
1540	Apes & Androids	0	20230	371240	0	0
1541	The Features	55	164824	1482816	389	5023
1542	Call Florence Pow	0	823	13078	9	57
1543	Cornelius	44	237456	4530619	5467	93712
1544	Wired All Wrong	0	11199	160483	24	341
1545	Tub Ring	31	38958	935590	122	1618
1546	The Katies	8	824	18403	11	12
71	Ike Quebec	46	53024	399643	1995	25273
638	The Weeknd	0	643726	26115749	15278	136625
1548	Willis Jackson	24	15870	59363	208	2210
1549	Jimmy Forrest	24	7542	27772	156	1138
897	Beck	80	2715669	92688857	24762	268530
1551	Gene Ammons	53	51990	274265	625	4445
1552	Lou Donaldson	52	122752	691152	1964	15297
634	Roberto Menescal	42	45329	220115	1224	9829
1553	Roberto Menescal E Seu Conjunto	24	7997	33793	3	28
1554	Pery Ribeiro	33	11402	51193	138	1187
2388	Les Triaboliques	10	562	5896	6	36
2389	Vieux Farka Touré	41	55129	452014	261	3406
2390	Tinariwen	52	184242	2825278	1549	15462
2391	Boubacar Traoré	39	75881	608361	367	2866
2392	Toumani Diabaté	54	60158	512857	1236	11047
2393	Jah Youssouf	15	21	214	1	28
2394	Bilderbuch	61	28308	554819	849	8413
1502	Years & Years	90	216961	3120104	0	0
33	Disclosure	84	677861	18803540	17124	124103
2681	Robert Fripp	26	72916	862254	6622	75054
2685	Down And Above	20	1476	54367	14	80
2686	Robbie Robertson	45	79813	694719	1320	11347
2682	Kate Bush	65	1044282	31396892	6115	56450
560	Kendrick Lamar	93	961967	40864678	41886	336700
1383	J. Cole	91	1302532	20574900	10733	134373
2831	Terrence Howard	24	4271	43297	132	516
2832	King Khan & The Shrines	41	76287	1303282	0	0
2833	Caro Emerald	63	241716	4532933	1057	9878
1345	Justin Timberlake	87	2551406	64122747	26123	341347
1504	Snoop Dogg	89	2278949	34186132	55479	705106
1518	Nate Dogg	80	317794	2400893	15772	226057
1529	DPG	7	3160	23538	6	86
1525	Tha Dogg Pound	54	268004	1544232	4163	61296
1521	Lite Skinded	0	6	136	2	32
167	Xzibit	69	921211	7886536	7618	100401
566	N.W.A.	72	246066	2642753	2773	31531
1524	213	38	153809	1003499	489	6068
1514	Memphis Bleek	57	205677	959849	3383	51431
1351	Pharrell	0	491553	4156234	77794	876283
1517	Soopafly	38	29418	110614	1674	23226
1520	Richie Rich	49	25272	116883	2894	32958
561	Dr. Dre	85	2114356	31652644	44378	664303
1523	RBX	48	7107	59222	4162	61511
1526	Ice Cube	75	1381636	16793439	9460	133160
1516	Doggy's Angels	4	1071	10347	19	98
1528	2Pac	84	2015148	49805808	12723	160831
1527	Wiz Khalifa	97	1924218	37534908	21784	270125
1522	Timati	0	42034	539280	747	11487
2687	Sting	74	1665371	33197371	7753	68943
2684	Bryan Ferry	63	439247	4896368	5413	44161
2688	Jinja Safari	44	33295	387334	160	2034
130	Aes Dana	44	127684	3793775	1897	14301
1577	Paulinho da Viola	51	135015	1512929	252	2186
1580	José Feliciano	59	361377	1700188	6086	33670
1581	Caetano Veloso	69	443981	12995697	2379	26602
1582	Som Três	27	25025	93381	97	1095
1583	Toquinho	59	116017	797082	492	3265
1584	Stan Getz	69	552505	6638842	5459	46283
1586	Ary Barroso	23	12608	51273	86	501
1588	Paulo Vanzolini	7	1261	21543	47	259
1560	Exodus Quartet	23	16021	66379	53	503
1565	Zero 7	66	1381804	36700128	5619	53316
162	Thievery Corporation	69	1375557	41736895	8763	98042
1616	Justin Townes Earle	58	168785	2667697	1102	12672
1572	Mr. Lif	45	139185	1605734	4599	60942
1608	William Fierro Quartetto	0	1	6	3	3
1585	Eduardo Mateo	32	1822	72244	46	170
1615	Quantic	62	523494	8001206	4058	39322
1137	Curtis Mayfield	66	737555	8530810	4857	68468
2411	Hatchback	20	16016	133365	160	2787
2412	Psychemagik	32	11042	55535	3560	24284
1573	Suba	28	82750	490745	679	14533
1555	Si*Sé	0	58541	514406	149	1500
1569	Lal Meri	24	12034	71617	65	985
636	Charlie Byrd	51	77101	537083	839	5863
1622	La Roux	70	1239880	29433966	8801	158226
1589	The Charlie Byrd Trio	0	2731	12786	3	61
1590	Herb Ellis	45	26990	140454	739	5046
637	Kenny Burrell	52	208925	1559090	3429	36285
1592	Gil Evans	38	40965	273958	1043	8640
1593	Paul Desmond	56	134571	1341062	3599	74224
1594	Herbie Mann	43	84247	544307	1142	9622
1595	Tommy Flanagan	57	83733	457126	1135	8725
1596	Wes Montgomery	56	288804	3472580	5949	47309
1597	Hank Mobley	48	187524	1382484	54485	150142
1598	Jimmy Smith	50	247361	1973489	3134	28151
1599	Howard Roberts	48	27966	117219	246	1771
1600	Gerry Mulligan	59	176218	1360771	2146	18138
1550	Stanley Turrentine	55	119487	647164	1490	11341
1601	Ben Riley	27	142	1100	83	477
1602	Tal Farlow	38	44615	300062	315	1611
1547	Grant Green	54	215029	1916510	3117	27538
1603	Johnny Smith Quartet	1	31	208	5	37
1591	Joe Pass	51	141830	1633075	1309	12464
1604	Jim Hall	59	83779	597845	1224	8458
1567	Nicola Conte	51	347148	3337223	1175	14034
1571	Stereo MC's	54	346921	2967834	2640	27880
1613	Lisa Ono (小野リサ)	0	46	3970	86	932
1614	Lili Araujo	4	57	982	1	2
144	Antônio Carlos Jobim	71	451255	7702617	3482	27416
635	João Gilberto	69	308344	6182540	1724	14643
1578	Cariocas De Rio	2	64	214	1	10
1579	Milton Banana Trio	35	37464	195846	120	899
1605	Elis Regina	63	309719	5068155	1075	9610
1606	Cris Delanno	45	31367	160100	95	795
1607	Claus Ogerman	55	2120	13088	198	1330
1609	Tony Marcus	34	2248	9838	8	28
1610	Dorival Caymmi	41	74079	526074	199	1819
1611	Celso Fonseca	42	80834	547457	138	1093
1587	Luiz Bonfá	54	94194	842000	563	3743
1612	Dirindi	1	92	520	2	5
575	Benjamin Booker	58	53609	438332	351	1492
239	Sleepytime Gorilla Museum	30	69268	1448865	2812	22309
1617	Virus	55	56365	1054240	397	2963
1618	Univers Zero	15	22274	361675	266	1992
1619	Lô Borges	43	43462	517647	1832	14289
1620	Nana Caymmi	48	50127	383467	144	801
593	Major Lazer	95	741729	13896073	18518	171990
1621	Congorock	46	94948	416547	2096	30440
1623	French Fries	31	24068	130889	3090	31552
1566	St. Germain	60	645257	8197587	2070	19253
1574	Zimpala	36	117634	852365	310	3197
1556	Federico Aubele	50	239933	2412337	424	4760
1570	Thunderball	41	272114	2108454	1050	11638
2406	Sneakers in the Dryer	0	1	1	9	168
1564	Dust Galaxy	4	4327	42069	35	577
1576	Blue Sky Black Death	55	164362	5178428	7867	93900
2407	DJ Harvey	25	7356	53677	1126	12183
2408	Tensnake	62	165975	1290951	8418	98971
2409	Mungolian Jet Set	6	4499	44657	640	5320
2410	Late Nite Tuff Guy	26	6793	36078	1438	9184
2413	Lindstrøm	54	158096	1732547	4638	50978
2414	Bjørn Torske	31	22036	206649	912	8368
1575	dZihan & Kamien	47	407115	4317232	0	0
58	Sneaker Pimps	54	789604	14234514	2886	40885
1558	Deela	24	9669	62968	91	916
1559	Teresa Salgueiro	22	5667	93312	47	353
1568	Gotan Project	63	667806	14376080	1692	20670
1313	Massive Attack	73	2425342	103936422	11637	149522
1557	Morcheeba	66	1204000	34476748	4307	64636
50	Tosca	59	677054	9978725	4262	43915
1562	Kruder & Dorfmeister	47	557912	7036333	0	0
1563	UNKLE	57	1026891	27201236	9299	125991
1625	Toy Selectah	53	8598	42198	1470	34571
1626	Sentinel Sound	0	368	10627	14	335
1627	djisar	0	68	1002	17	416
1628	Filastine	31	19326	309411	492	7930
1630	Crookers	61	346261	4253278	5804	125559
1631	Die Antwoord	75	398346	16473703	3425	29760
1632	Zebra Katz	53	39104	328175	598	3691
1633	Buraka Som Sistema	55	135948	2050048	2270	40633
1634	BROASIS	0	140	2629	1	65
1635	Jacob Plant	55	20775	73973	1222	15267
1636	Elephant Man	61	219892	1762368	3451	51697
1637	Vybz Kartel	71	185265	2240331	4581	47854
1638	Maga Bo	28	15332	80997	155	2945
1639	Switch	35	91640	463101	9658	151401
1641	Sawgood	18	7992	30601	89	1095
1642	Druley	16	5342	32281	20	233
1643	Delta Heavy	45	62278	418925	2084	23960
1644	Xilent	57	92987	827399	2521	23668
1645	Rob Swire	62	1696	6220	3328	64345
1648	Devin Martin	30	9470	67678	61	930
1649	Firebeatz	71	52460	242793	3858	26495
1650	Calvertron	36	33625	144047	874	13617
671	Cubbiebear	22	1195	36392	11687	27085
1651	Divine X	25	565	2504	47	566
1652	Digitalchord	19	3582	15009	65	449
1653	i am [noun]	0	34	2413	72	952
1654	Bonfire	34	75154	1018478	78	534
1655	ArtAttack	0	2531	43246	38	398
1690	A$AP Rocky	95	658363	25618562	20818	154058
1657	KillSonik	35	18087	95891	6670	41488
1629	Dillon Francis	78	215510	1714128	9232	90588
1659	Torro Torro	51	7826	26796	704	7107
2834	The Superland Stage Band	0	11	64	7	73
1660	Dyro	64	50732	260384	2195	17917
1640	Diplo	0	418195	5015830	26663	363110
2835	The Skins	26	3461	24645	17	162
2836	Walter Meego	35	88927	870475	60	2113
2837	Willy Moon	48	83286	567889	125	1427
1719	Cut Copy	63	1072152	30610789	4605	75471
1656	Subdue	15	2272	12258	111	1371
1647	spaceboy33	0	3	18	31	399
230	The Knife	63	1256721	53198512	8301	120974
1706	Phil Collins	80	1614820	25116361	8148	75200
716	Roi	0	530	5491	30	671
608	Gentle Giant	44	248725	4337033	7384	72301
146	Peter Gabriel	61	1062418	20972471	6940	70331
823	Slow Magic	62	128121	1741047	5244	37598
2689	C.L. Smooth	49	27255	176686	4552	59350
2690	Grap Luva	29	5374	55929	1856	24599
2691	Pete Rock & C.L. Smooth	54	310937	3325885	0	0
2692	Vee	29	3428	36622	266	1660
2693	Guru	56	301257	4777211	6151	84823
2694	Gang Starr	68	863618	16455208	4187	52008
2695	Pete Rock	61	233800	3275589	17865	240181
2696	The Hundred Acre Woods	28	3677	45090	795	8559
1646	Pegboard Nerds	70	87025	1063232	4927	23149
2697	Have Mercy	55	14968	551010	250	1268
64	Zedd	89	672058	11780059	16897	164469
1658	Kill the Noise	69	220021	1866026	6889	83578
1681	Yellow Swans	20	34992	395303	6973	30905
1682	Axolotl	17	7360	72732	74	419
1683	Hypochondriosis	0	239	2477	1	71
1684	Double Leopards	0	7149	75883	106	753
1685	Gabriel Saloman	8	2089	21315	173	870
1686	Birchville Cat Motel	10	14497	159990	386	3099
1687	Prurient	39	38956	824343	2936	20224
1688	Black Dice	28	140300	1694180	978	17240
1689	Indian Jewelry	29	43562	610257	221	4252
594	Knife Party	73	334712	6267104	6757	76693
1691	Brand New	73	1134894	78821878	6879	79259
55	Skrillex	94	1282260	41504362	20026	270074
2698	Jawkward	0	67	1475	4	46
2842	Judd Ipsen	0	8	671	8	60
1692	Tacto	0	294	1965	3479	11636
1695	Pulsar	24	7172	57106	513	4683
1696	Marillion	60	452501	13860257	2144	13089
1697	Brand X	35	60913	602982	222	1836
1698	Anthony Phillips	32	21446	427480	93	453
1699	Rush	73	997436	42973929	8746	76765
1700	Pyramid Theorem	0	154	1894	18	89
1701	Steve Hackett	48	147281	2351812	942	4834
1702	Docker's Guild	9	528	11226	5	55
1703	5bridgeS	0	492	11250	1	1
1704	Tony Banks	27	51308	336844	84	428
1705	Birds and Buildings	10	5645	91195	44	274
1708	The Watch	22	9786	108186	23	214
1709	Mike & The Mechanics	60	358398	2709115	0	0
1710	Transatlantic	15	96991	2017240	355	2536
1711	Discipline	35	50677	1431715	104	913
1712	IQ	37	60056	1200613	461	3488
1713	Mike Rutherford	8	3089	49165	82	692
826	1990	25	0	0	94	789
48	Andrew Bayer	54	63243	874767	5187	44810
1715	Signalrunners	34	63538	387245	651	7103
1716	Leon Bolier	35	49748	582781	705	7382
1717	Michael Cassette	39	46767	503793	1256	10993
1718	Boom Jinx	40	27661	160624	1701	14584
29	Jon Hopkins	70	418351	9013386	15601	144882
61	Calvin Harris	94	1750241	49105868	34297	444413
2838	Hanni El Khatib	56	90577	1195171	1305	11056
765	Bruno Mars	94	1459215	38912020	12021	137077
2839	Alison Wonderland	63	23024	198367	497	1726
2841	Slumberjack	51	9543	41636	437	1468
2843	WIFE	21	14421	224959	363	1910
2844	Sundrenched	0	2447	13997	56	642
2845	Alpha Beta Gamma	0	254	2718	36	405
2846	Evian Christ	35	26069	317041	5075	46060
